STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,EDUCATION_LEV,Education level,DOMAIN,Domain,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2023,,87.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2022,,90,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2021,,90,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2020,,90,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2016,,85,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2015,,85,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2014,,85,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2010,,81,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2009,,81,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,10_2,Feeling safe at night,PT_POP_Y_GE15,Percentage of population aged 15 years or over,_T,Total,_T,Total,_T,Total,HSL_10,Safety,2006,,79,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2024,,13.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,14.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,14.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,11.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,17,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,17.4,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2018,,20.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2017,,22.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2016,,25.9,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2015,,28.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2014,,30.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2013,,33.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2012,,28.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2011,,29.5,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2010,,28.6,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2009,,25.7,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2008,,26.1,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2007,,20.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2006,,24.3,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_5,Difficulty making ends meet,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2005,,27.2,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2022,,3.857592094,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,7_4,Feeling lonely,PT_POP_Y_GE16,Percentage of population aged 16 years or over,_T,Total,_T,Total,_T,Total,HSL_7,Social connections,2018,,4.4448734943,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2023,,83.2008475339,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2022,,82.2837944037,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2021,,82.6835245632,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2020,,82.6595978418,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2019,,81.877092392,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2018,,81.7763699451,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2017,,81.3721454713,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2015,,80.8201633433,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2013,,80.1544129372,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2012,,79.7382451519,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2011,,79.940964494,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2010,,79.7926066204,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2009,,80.7562632176,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2008,,81.4853941566,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2007,,81.3061230527,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2006,,81.4399428967,,A,Normal value,0,Units,2,Two,,
DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,3_2,Housing affordability,PT_B7G_S14,Percentage of household gross adjusted disposable income,_T,Total,_T,Total,_T,Total,HSL_3,Housing,2005,,81.4226529658,,A,Normal value,0,Units,2,Two,,
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2008,,26216,,B,Time series break,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2023,,31599,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2021,,31425,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2020,,30194,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2019,,28973,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2018,,27838,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2017,,26797,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2016,,25971,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2015,,24871,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2014,,24280,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2013,,24104,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2012,,24572,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2011,,25601,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2010,,25635,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2009,,25845,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2007,,25641,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2006,,24803,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2005,,24214,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2004,,23214,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,1_1,Households and NPISHs net adjusted disposable income per capita,USD_PPP_PS,""US dollars per person, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_1,Income and wealth,2022,,31535,,A,Normal value,0,Units,2,Two,2022,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2024,,61776.28,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2023,,58531.994,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2022,,55930.334,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2021,,58106.435,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2020,,55726.116,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2019,,54122.774,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2018,,52643.212,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2017,,51713.13,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2016,,50550.525,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2015,,48736.662,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2014,,47812.342,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2013,,46973.509,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2012,,47523.031,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2011,,49094.396,,A,Normal value,0,Units,2,Two,2024,"
"DATAFLOW,OECD.WISE.WDP:DSD_HSL@DF_HSL_CWB(1.1),Current well-being,I,SVN,Slovenia,2_8,Average annual gross earnings,USD_PPP,""US dollars, PPP converted"",_T,Total,_T,Total,_T,Total,HSL_2,Work and job quality,2010,,49258.775,,A,Normal value,0,Units,2,Two,2024,"
